head,relation,tail
1532,1,metrics_analysis
1533,0,5
1533,1,data_analysis
1533,1,metadata
1533,1,social_media
1533,1,analytical
1533,1,data_processing
1533,1,data_quality
1533,1,data_mining
1533,1,cctv
1534,0,5
1534,1,process_automation
1534,1,computer_science
1534,1,consulting
1534,1,power_bi
1534,1,data_analytics
1534,1,life_sciences
1534,1,html
1534,1,business_strategy
1535,0,4
1535,1,data_science
1535,1,r
1535,1,risk_analytics
1535,1,data_analyst
1535,1,data_analytics
1535,1,marketing_analytics
1535,1,consumer_insights
1535,1,python
1536,0,3
1536,1,data_visulization
1536,1,data_modelling
1536,1,r
1536,1,open_refine
1536,1,statistical_analytics
1536,1,talendsuite
1536,1,data_and_analytics
1536,1,data_mapping
1537,0,5
1537,1,publishing
1537,1,consulting
1537,1,analytics
1537,1,sql
1537,1,python
1537,1,architecture
1537,1,data_science
1537,1,artificial_intelligence
1538,0,5
1538,1,publishing
1538,1,data_management
1538,1,consulting
1538,1,ssis
1538,1,analytics
1538,1,architecture
1538,1,artificial_intelligence
1538,1,sql_server_integration_services
1539,0,1
1539,1,publishing
1539,1,data_management
1539,1,consulting
1539,1,sql
1539,1,python
1539,1,it_skills
1539,1,artificial_intelligence
1539,1,cloud
1540,0,5
1540,1,backend
1540,1,data_management
1540,1,database_design
1540,1,consulting
1540,1,analytics
1540,1,publishing
1540,1,web_services
1540,1,architecture
1541,0,5
1541,1,content_management
1541,1,publishing
1541,1,master_data_management
1541,1,consulting
1541,1,operations
1541,1,it_skills
1541,1,cloud
1541,1,financial_operations
1542,0,5
1542,1,service_management
1542,1,remediation
1542,1,operations_analyst
1542,1,data_analysis
1542,1,it_risk
1542,1,data_management
1542,1,financial_planning
1542,1,asset_management
1543,0,5
1543,1,consulting
1543,1,data_mining
1543,1,analytics
1543,1,publishing
1543,1,excel
1543,1,architecture
1543,1,data_science
1543,1,machine_learning
1544,0,1
1544,1,it_skills
1544,1,testing
1544,1,artificial_intelligence
1544,1,cloud
1544,1,aws
1544,1,analyst
1544,1,data_analysis
1544,1,publishing
1545,0,1
1545,1,margins
1545,1,collateral_management
1545,1,loan_services
1545,1,investment_banking
1545,1,middle_office
1545,1,finance
1545,1,reference_data
1545,1,derivatives
1546,0,1
1546,1,python
1546,1,sql
1546,1,alteryx
1546,1,knime
1546,1,tableau
1546,1,azure
1546,1,it_skills
1546,1,cloud
1547,0,6
1547,1,data_science
1547,1,predictive_modeling
1547,1,data_models
1547,1,data_mining
1547,1,machine_learning
1547,1,analytics
1548,0,4
1548,1,computer_science
1548,1,industry_research
1548,1,fund_administration
1548,1,power_bi
1548,1,data_analytics
1548,1,dbms
1548,1,qlikview
1548,1,operations
1549,0,1
1549,1,informatica_powercenter
1549,1,bpo
1549,1,travel
1549,1,scheduling_tool
1549,1,sql_queries
1549,1,etl_scripts
1550,0,5
1550,1,cro
1550,1,data_analysis
1550,1,data_collection
1550,1,clinical_trials
1550,1,data_processing
1550,1,data_quality
1550,1,manager_quality_control
1550,1,troubleshooting
1551,0,4
1551,1,tableau
1551,1,google_analytics
1551,1,mysql
1551,1,healthcare
1551,1,http
1551,1,data_analyst
1551,1,manager_quality_control
1551,1,data_mining
1552,0,4
1552,1,data_analysis
1552,1,cloud_analytics
1552,1,big_data_analytics
1552,1,advanced_excel
1552,1,ecommerce
1552,1,data_mining
1552,1,statistics
1553,0,2
1553,1,nutrition
1553,1,coding
1553,1,crc
1553,1,data_analyst
1553,1,research
1553,1,bioinformatics
1553,1,python
1554,0,5
1554,1,content_management
1554,1,publishing
1554,1,consulting
1554,1,financial_planning
1554,1,operations
1554,1,business_administration
1554,1,master_data_management
1554,1,data_governance
1555,0,5
1555,1,publishing
1555,1,consulting
1555,1,business_intelligence
1555,1,analytics
1555,1,sql
1555,1,it_skills
1555,1,artificial_intelligence
1555,1,architecture
1556,0,5
1556,1,data_management
1556,1,consulting
1556,1,microsoft
1556,1,analytics
1556,1,sql
1556,1,it_skills
1556,1,artificial_intelligence
1556,1,power_bi
1557,0,5
1557,1,computer_science
1557,1,usage
1557,1,simulation
1557,1,construction_equipment
1557,1,product_planning
1557,1,data_analyst
1557,1,product_support
1557,1,analytics
1558,0,2
1558,1,diversity_and_inclusion
1558,1,data_analyst
1559,0,1
1559,1,sap_abap
1559,1,sap_bw
1559,1,abap
1559,1,bw
1559,1,it_skills
1559,1,sap
1559,1,data_analyst
1560,0,5
1560,1,data_cleansing
1560,1,data_migration
1560,1,data_management
1560,1,project_management
1560,1,data_quality
1560,1,install_base
1560,1,service_marketing
1560,1,continuous_improvement
1561,0,2
1561,1,computer_science
1561,1,rdbms
1561,1,database_design
1561,1,postgresql
1561,1,mysql
1561,1,agile
1561,1,oracle
1561,1,operations
1562,0,1
1562,1,spark
1562,1,python
1562,1,ruby
1562,1,solr
1562,1,jvm
1562,1,java
1562,1,cloudera
1562,1,hdfs
1563,0,7
1563,1,aws_glue
1563,1,python
1563,1,pyspark
1564,0,1
1564,1,python
1564,1,it_skills
1564,1,software_development
1564,1,testing
1564,1,cloud
1564,1,tableau
1564,1,webservices
1564,1,ssrs
1565,0,0
1565,1,pyspark
1565,1,software_development_life_cycle
1565,1,snowflake
1565,1,production_engineering
1565,1,big_data
1565,1,data_warehousing
1565,1,aws
1565,1,manufacturing_engineering
1566,0,5
1566,1,analyst
1566,1,statistical_modeling
1566,1,machine_learning
1566,1,scheduling
1566,1,natural_language_processing
1566,1,digital_marketing
1566,1,big_data
1566,1,business_understanding
1567,0,7
1567,1,pyspark
1567,1,sql
1567,1,python
1567,1,databases
1567,1,azure
1567,1,databricks
1567,1,big_data
1567,1,data_prep
1568,0,5
1568,1,computer_science
1568,1,cloud_computing
1568,1,data_analysis
1568,1,sap
1568,1,linux
1568,1,mis
1568,1,analytical
1568,1,agile
1569,0,1
1569,1,it_skills
1569,1,java
1569,1,software_development
1569,1,testing
1569,1,selenium
1569,1,big_data
1569,1,jenkins
1569,1,computer_science
1570,0,4
1570,1,data_management
1570,1,data_modeling
1570,1,data_analytics
1570,1,analytics
1570,1,python
1570,1,sql
1571,0,7
1571,1,data_engineering
1571,1,hive
1571,1,cloud
1571,1,spark
1571,1,gcp
1571,1,impala
1571,1,data_warehousing
1571,1,data_modeling
1572,0,0
1572,1,hive
1572,1,azure_data
1572,1,it_skills
1572,1,devops
1572,1,azure
1572,1,data_modelling
1572,1,cd
1572,1,adf
1573,0,7
1573,1,database_warehouse
1573,1,talend_etl
1573,1,sql_database
1574,0,1
1574,1,it_skills
1574,1,python
1574,1,cloud
1574,1,ms_sql
1574,1,big_data
1574,1,aws
1574,1,sharepoint
1574,1,automation
1575,0,7
1575,1,data_engineering
1575,1,data_warehouse_applications
1575,1,ab_initio
1575,1,unix
1575,1,scala
1575,1,hadoop
1575,1,big_data
1575,1,teradata
1576,0,1
1576,1,it_skills
1576,1,java
1576,1,j2ee
1576,1,python
1576,1,testing
1576,1,devops
1576,1,javascript
1576,1,hibernate
1577,0,7
1577,1,big_data
1577,1,hadoop
1577,1,scala
1577,1,data_visualization
1577,1,spark
1577,1,data_architecture
1577,1,etl
1577,1,sql
1578,0,7
1578,1,devops
1578,1,hive
1578,1,data_analytics
1578,1,hadoop
1578,1,airflow
1578,1,spark
1578,1,nifi
1578,1,agile
1579,0,1
1579,1,it_skills
1579,1,java
1579,1,python
1579,1,cloud
1579,1,oracle
1579,1,node.js
1579,1,javascript
1579,1,cloud_computing
1580,0,1
1580,1,opensource_tech_stack
1580,1,java
1580,1,software_development
1580,1,big_data
1580,1,it_skills
1580,1,unix
1580,1,computer_science
1580,1,automation
1581,0,5
1581,1,c#
1581,1,manager_quality_assurance
1581,1,database_design
1581,1,configuration_management
1581,1,javascript
1581,1,olap
1581,1,business_intelligence
1581,1,analytics
1582,0,5
1582,1,c#
1582,1,manager_quality_assurance
1582,1,configuration_management
1582,1,system_integration
1582,1,javascript
1582,1,olap
1582,1,ssis
1582,1,business_intelligence
1583,0,2
1583,1,erp
1583,1,data_management
1583,1,analytical
1583,1,data_processing
1583,1,php
1583,1,html
1583,1,microsoft
1583,1,oracle
1584,0,2
1584,1,bidding
1584,1,data_management
1584,1,analytical
1584,1,data_processing
1584,1,php
1584,1,google_adwords
1584,1,html
1584,1,data_quality
1585,0,2
1585,1,computer_science
1585,1,nosql
1585,1,rdbms
1585,1,database_design
1585,1,mysql
1585,1,agile
1585,1,data_mining
1585,1,project_delivery
1586,0,5
1586,1,daily_accounting
1586,1,data_modeling
1586,1,scala
1586,1,agile
1586,1,programming
1586,1,troubleshooting
1586,1,data_warehousing
1586,1,system_implementation
1587,0,2
1587,1,computer_science
1587,1,automation
1587,1,data_modeling
1587,1,diversity_and_inclusion
1587,1,consulting
1587,1,machine_learning
1587,1,customer_support
1587,1,taxation
1588,0,0
1588,1,azure_databricks
1588,1,ms_azure_ci
1588,1,devops
1588,1,azure
1588,1,azure_data
1588,1,pyspark
1588,1,adf
1588,1,cd
1589,0,2
1589,1,computer_science
1589,1,version_control
1589,1,git
1589,1,linux
1589,1,analytical
1589,1,postgresql
1589,1,shell_scripting
1589,1,agile
1590,0,1
1590,1,it_skills
1590,1,big_data
1590,1,tableau
1590,1,microstrategy
1590,1,performance_tuning
1590,1,automation
1590,1,analytical
1590,1,configuration_management
1591,0,1
1591,1,it_skills
1591,1,java
1591,1,j2ee
1591,1,testing
1591,1,devops
1591,1,angularjs
1591,1,big_data
1591,1,computer_science
1592,0,0
1592,1,cybersecurity
1592,1,powershell
1592,1,cloud_security
1592,1,linux
1592,1,information_security
1592,1,varonis
1592,1,nist
1592,1,cissp
1593,0,2
1593,1,c++
1593,1,google_analytics
1593,1,email_marketing
1593,1,social_networking
1593,1,google_adwords
1593,1,html
1593,1,http
1593,1,microsoft
1594,0,5
1594,1,unix
1594,1,computer_science
1594,1,version_control
1594,1,sas
1594,1,consulting
1594,1,machine_learning
1594,1,scheduling
1594,1,data_quality
1595,0,1
1595,1,it_skills
1595,1,python
1595,1,testing
1595,1,data_science
1595,1,unix
1595,1,computer_science
1595,1,version_control
1595,1,sas
1596,0,7
1596,1,python
1596,1,data_engineering
1596,1,big_data
1596,1,sql
1596,1,hive
1596,1,spark
1596,1,kafka
1596,1,pyspark
1597,0,2
1597,1,it_skills
1597,1,software_development
1597,1,testing
1597,1,maven
1597,1,hibernate
1597,1,core_java
1597,1,production_support
1597,1,db2
1598,0,2
1598,1,it_skills
1598,1,software_development
1598,1,testing
1598,1,maven
1598,1,production_support
1598,1,db2
1598,1,coding
1598,1,mysql
1599,0,2
1599,1,hibernate
1599,1,jquery
1599,1,db2
1599,1,rdbms
1599,1,xml
1599,1,javascript
1599,1,html
1599,1,mvc
1600,0,1
1600,1,it_skills
1600,1,java
1600,1,python
1600,1,big_data
1600,1,unix
1600,1,core_java
1600,1,linux
1600,1,db2
1601,0,1
1601,1,it_skills
1601,1,java
1601,1,software_development
1601,1,cloud
1601,1,product_management
1601,1,big_data
1601,1,azure
1601,1,quality_standards
1602,0,5
1602,1,data_analysis
1602,1,software_design
1602,1,rdbms
1602,1,coding
1602,1,tdd
1602,1,agile
1602,1,data_quality
1602,1,business_intelligence
1603,0,1
1603,1,it_skills
1603,1,java
1603,1,python
1603,1,software_development
1603,1,cloud
1603,1,big_data
1603,1,computer_science
1603,1,hive
1604,0,1
1604,1,it_skills
1604,1,python
1604,1,oracle
1604,1,ms_sql
1604,1,big_data
1604,1,aws
1604,1,tableau
1604,1,business_objects
1605,0,1
1605,1,it_skills
1605,1,java
1605,1,python
1605,1,big_data
1605,1,unix
1605,1,computer_science
1605,1,core_java
1605,1,linux
1606,0,2
1606,1,data_migration
1606,1,data_analysis
1606,1,change_management
1606,1,enterprise_architecture
1606,1,system_integration
1606,1,billing
1606,1,schema
1606,1,toad
1607,0,2
1607,1,bpo
1607,1,troubleshooting
1607,1,computer_science
1607,1,nosql
1607,1,architecture
1607,1,data_modeling
1607,1,scrum
1607,1,oracle
1608,0,2
1608,1,bpo
1608,1,troubleshooting
1608,1,computer_science
1608,1,nosql
1608,1,architecture
1608,1,data_modeling
1608,1,scrum
1608,1,oracle
1609,0,1
1609,1,it_skills
1609,1,java
1609,1,python
1609,1,software_development
1609,1,testing
1609,1,big_data
1609,1,sharepoint
1609,1,unix
1610,0,4
1610,1,software_engineer_-_data_center
1611,0,2
1611,1,it_skills
1611,1,software_development
1611,1,unix
1611,1,c++
1611,1,asic
1611,1,linux
1611,1,networking
1611,1,coding
1612,0,1
1612,1,software_development
1612,1,big_data
1612,1,hadoop
1612,1,java
1612,1,spark
1612,1,nosql
1612,1,it_skills
1612,1,product_management
1613,0,4
1613,1,oracle
1613,1,sql
1613,1,data_visualization
1613,1,data_analysis
1613,1,r
1613,1,hive
1613,1,it_skills
1613,1,oracle_sql
1614,0,4
1614,1,tableau
1614,1,r
1614,1,power_bi
1614,1,dimensional_modeling
1614,1,data_analyst
1614,1,qlikview
1614,1,data_warehousing
1614,1,etl
1615,0,4
1615,1,sql
1615,1,r
1615,1,power_bi
1615,1,dimensional_modeling
1615,1,data_analyst
1615,1,qlikview
1615,1,data_warehousing
1615,1,tableau
1616,0,4
1616,1,sas
1616,1,sql
1616,1,project_execution
1616,1,business_rules
1616,1,data_structures
1616,1,data_analysis
1616,1,data_reporting
1616,1,analytics
1617,0,4
1617,1,sas
1617,1,marketing_analytics
1617,1,sql
1617,1,it_skills
1617,1,testing
1617,1,tableau
1617,1,data_analyst
1617,1,r
1618,0,4
1618,1,dataa_analyst
1618,1,data_analytics
1618,1,power_bi
1618,1,css
1618,1,tableau
1618,1,python
1618,1,sql
1618,1,html
1619,0,5
1619,1,agile
1619,1,analytical
1619,1,it_skills
1619,1,product_management
1619,1,user_story
1619,1,business_analyst
1619,1,uat
1619,1,data_analytics
1620,0,6
1620,1,python
1620,1,sql_server
1620,1,vba
1620,1,advanced_excel
1620,1,c++
1620,1,it_skills
1620,1,data_science
1620,1,artificial_intelligence
1621,0,6
1621,1,c++
1621,1,artificial_intelligence
1621,1,python
1621,1,sql_server
1621,1,advanced_excel
1621,1,vba
1621,1,it_skills
1621,1,data_science
1622,0,3
1622,1,communication_skills
1622,1,electrical_engineering
1623,0,4
1623,1,sas
1623,1,data_analytics
1623,1,sql
1624,0,1
1624,1,it_skills
1624,1,python
1624,1,testing
1624,1,data_science
1624,1,cloud
1624,1,aws
1624,1,tableau
1624,1,ticketing
1625,0,4
1625,1,r
1625,1,analytical_skills
1625,1,problem_solving
1625,1,qlikview
1625,1,data_analyst
1625,1,tableau
1625,1,supply_chain_management
1625,1,statistics
1626,0,4
1626,1,data_analysis
1626,1,python
1626,1,analytics
1626,1,r
1626,1,sql
1626,1,it_skills
1626,1,cloud
1626,1,project_management
1627,0,1
1627,1,it_skills
1627,1,python
1627,1,data_science
1627,1,oracle
1627,1,computer_science
1627,1,data_analysis
1627,1,mysql
1627,1,data_mining
1628,0,0
1628,1,gcp
1629,0,5
1629,1,retail_banking
1629,1,senior_data_analyst
1629,1,data_analyst
1629,1,management
1629,1,mis_executive
1630,0,4
1630,1,campaign_analytics
1630,1,data_analysis
1630,1,sql
1631,0,6
1631,1,technical_product_configuration
1631,1,c++
1631,1,c
1631,1,design
1631,1,mysql
1631,1,javascript
1631,1,integration_php
1631,1,html
1632,0,5
1632,1,data_analysis
1632,1,manager_quality_assurance
1632,1,analytical
1632,1,data_research_analyst
1632,1,data_collection
1632,1,market_research
1632,1,data_quality
1632,1,asset_management
1633,0,4
1633,1,sql
1633,1,r
1633,1,power_bi
1633,1,advanced_excel
1633,1,google_analytics
1633,1,tableau
1633,1,python
1634,0,6
1634,1,data_analysis
1634,1,data_analytics
1634,1,data_mining
1634,1,time_series_analysis
1634,1,python
1634,1,predictive_modeling
1634,1,linear_regression
1634,1,logistic_regression
1635,0,0
1635,1,ssas
1635,1,power_bi
1635,1,ssis
1635,1,sql
1635,1,business_intelligence_reporting
1635,1,python
1636,0,2
1636,1,test_strategy
1636,1,analytical
1636,1,manager_technology
1636,1,data_structures
1636,1,deployment
1636,1,data_analytics
1636,1,data_analyst
1636,1,management
1637,0,5
1637,1,analytics_reporting
1637,1,data_analysis
1637,1,database_design
1637,1,aerospace
1637,1,mis
1637,1,assistant_business_analyst
1637,1,electronics
1637,1,data_analytics
1638,0,2
1638,1,unix
1638,1,performance_tuning
1638,1,javascript
1638,1,html
1638,1,scrum
1638,1,data_analyst
1638,1,troubleshooting
1638,1,oracle
1639,0,5
1639,1,retail_banking
1639,1,senior_data_analyst
1639,1,management
1639,1,mis_executive
1640,0,2
1640,1,tableau
1640,1,compliance
1640,1,business_analysis
1640,1,analytical
1640,1,diversity_and_inclusion
1640,1,legal
1640,1,data_analyst
1640,1,power_point_presentation
1641,0,7
1641,1,sql
1641,1,python
1641,1,unix
1641,1,pyspark
1641,1,data_analysis
1641,1,banking
1641,1,hadoop
1642,0,5
1642,1,telecom
1642,1,bidding
1642,1,data_management
1642,1,process_improvement
1642,1,php
1642,1,data_analyst
1642,1,html
1642,1,microsoft
1643,0,4
1643,1,training
1643,1,data_analysis
1643,1,deployment
1643,1,data_analyst
1644,0,4
1644,1,data_quality
1644,1,business_analytics
1644,1,scrum_master
1644,1,data_analysis
1644,1,data_analyst
1644,1,dashboards
1644,1,master_data
1644,1,microsoft_excel
1645,0,5
1645,1,analytical_skills
1645,1,data_analysis
1645,1,sales_operations
1645,1,data_science
1645,1,machine_learning
1645,1,data_mining
1645,1,operations
1645,1,analytics
1646,0,1
1646,1,speech_mining
1646,1,speech_analytics
1646,1,international_voice_process
1647,0,4
1647,1,r
1647,1,power_bi
1647,1,analytical_skills
1647,1,problem_solving
1647,1,qlikview
1647,1,data_analyst
1647,1,tableau
1647,1,statistics
1648,0,1
1648,1,it_skills
1648,1,java
1648,1,python
1648,1,machine_learning
1648,1,html
1648,1,css
1648,1,javascript
1648,1,visualization
1649,0,4
1649,1,analytics
1649,1,data_management
1649,1,data_analytics
1649,1,business_analysis
1649,1,sql
1649,1,python
1650,0,3
1650,1,accounting
1650,1,financial_statements
1650,1,excel
1650,1,financial_services
1650,1,finance
1650,1,financial_statement_analysis
1650,1,data_analysis
1650,1,data_analytics
1651,0,4
1651,1,bpo
1651,1,computer_science
1651,1,business_objects
1651,1,operational_support
1651,1,analytical
1651,1,power_bi
1651,1,qlikview
1651,1,data_visualization
1652,0,1
1652,1,test_scripts
1652,1,reconciliation
1652,1,consulting
1652,1,unit_testing
1652,1,clinical_data_management
1652,1,root_cause_analysis
1652,1,edc
1652,1,subject_matter_expertise
1653,0,5
1653,1,relationship_management
1653,1,data_analysis
1653,1,sas
1653,1,business_analysis
1653,1,risk_assessment
1653,1,data_quality
1653,1,investment_banking
1653,1,asset_management
1654,0,5
1654,1,publishing
1654,1,excel
1654,1,consulting
1654,1,analytics
1654,1,sql
1654,1,tableau
1654,1,architecture
1654,1,data_visualization
1655,0,1
1655,1,test_scripts
1655,1,pharmacy
1655,1,reconciliation
1655,1,consulting
1655,1,clinical_data_management
1655,1,it_skills
1655,1,cloud
1655,1,manual
1656,0,5
1656,1,reconciliation
1656,1,consulting
1656,1,unit_testing
1656,1,information_technology
1656,1,clinical_data_management
1656,1,root_cause_analysis
1656,1,test_scripts
1656,1,edc
1657,0,1
1657,1,business_process
1657,1,process_design
1657,1,application_support
1657,1,sap
1657,1,data_governance
1657,1,scrum
1657,1,application_security
1657,1,data_quality
1658,0,4
1658,1,analytical
1658,1,business_intelligence
1658,1,macros
1658,1,analytics
1658,1,sql
1658,1,qlikview
1658,1,data_warehousing
1658,1,python
1659,0,5
1659,1,it_skills
1659,1,quality_assurance
1659,1,data_science
1659,1,data_analysis
1659,1,manager_quality_assurance
1659,1,performance_management
1659,1,information_security
1659,1,data_analyst
1660,0,5
1660,1,publishing
1660,1,consulting
1660,1,data_management
1660,1,it_skills
1660,1,cloud
1660,1,content_management
1660,1,visual_basic
1660,1,excel
1661,0,5
1661,1,computer_science
1661,1,data_analysis
1661,1,analytical
1661,1,mysql
1661,1,debugging
1661,1,data_quality
1661,1,troubleshooting
1661,1,quality_analysis
1662,0,5
1662,1,front_office
1662,1,excel
1662,1,reporting_analyst
1662,1,bloomberg
1662,1,diversity_and_inclusion
1662,1,finance
1662,1,ms_office_tools
1662,1,investment_management
1663,0,5
1663,1,relationship_management
1663,1,data_analysis
1663,1,sas
1663,1,business_analysis
1663,1,risk_assessment
1663,1,data_quality
1663,1,investment_banking
1663,1,asset_management
1664,0,5
1664,1,publishing
1664,1,data_management
1664,1,architecture
1664,1,artificial_intelligence
1664,1,consulting
1664,1,data_visualization
1664,1,individual_contributor
1664,1,database_management_system
1665,0,5
1665,1,analytical_skills
1665,1,publishing
1665,1,architecture
1665,1,consulting
1665,1,client_relationship
1665,1,data_visualization
1665,1,individual_contributor
1665,1,analytics
1666,0,1
1666,1,it_skills
1666,1,python
1666,1,data_science
1666,1,machine_learning
1666,1,artificial_intelligence
1666,1,cloud
1666,1,publishing
1666,1,architecture
1667,0,1
1667,1,it_skills
1667,1,python
1667,1,testing
1667,1,tableau
1667,1,computer_science
1667,1,data_analysis
1667,1,business_analysis
1667,1,data_analyst
1668,0,1
1668,1,industry_research
1668,1,career_development
1668,1,due_diligence
1668,1,risk_assessment
1668,1,diversity_and_inclusion
1668,1,anti_money_laundering
1668,1,money_laundering
1668,1,kyc_associate
1669,0,5
1669,1,analytical_skills
1669,1,health_insurance
1669,1,data_science
1669,1,data_quality
1669,1,data_mining
1669,1,big_data
1669,1,operations
1669,1,monitoring
1670,0,1
1670,1,publishing
1670,1,artificial_intelligence
1670,1,consulting
1670,1,analytics
1670,1,sql
1670,1,it_skills
1670,1,cloud
1670,1,tableau
1671,0,5
1671,1,content_management
1671,1,publishing
1671,1,consulting
1671,1,incident_management
1671,1,operations
1671,1,it_skills
1671,1,cloud
1671,1,business_administration
1672,0,4
1672,1,bpo
1672,1,data_analysis
1672,1,retail
1672,1,web_analytics
1672,1,digital_marketing_analyst
1672,1,data_collection
1672,1,e-commerce
1672,1,digital_marketing
1673,0,4
1673,1,sql
1673,1,analytical
1674,0,1
1674,1,data_management
1674,1,test_scripts
1674,1,reconciliation
1674,1,consulting
1674,1,clinical_data_management
1674,1,it_skills
1674,1,cloud
1674,1,manual
1675,0,5
1675,1,data_analysis
1675,1,data_solution
1675,1,data_management
1675,1,word
1675,1,financial_services
1675,1,risk_management
1675,1,excel_skills
1675,1,powerpoint
1676,0,5
1676,1,investment_banking
1676,1,financial_services
1676,1,finance
1676,1,data_analysis
1676,1,agile
1676,1,data_analytics
1676,1,data_governance
1676,1,sql
1677,0,5
1677,1,computer_science
1677,1,business_administration
1677,1,data_analysis
1677,1,product_engineering
1677,1,executive
1677,1,analytical
1677,1,pharmacy
1677,1,agile
1678,0,4
1678,1,data_science
1678,1,biotechnology
1678,1,r
1678,1,data_bases
1678,1,advanced_analytics
1678,1,data_analysis
1678,1,data_analytics
1678,1,python
1679,0,5
1679,1,computer_science
1679,1,data_analysis
1679,1,operating_systems
1679,1,data_modeling
1679,1,database_design
1679,1,database
1679,1,data_structures
1679,1,business_solutions
1680,0,5
1680,1,computer_science
1680,1,analytical
1680,1,data_analyst
1680,1,risk_management
1680,1,forecasting
1680,1,financial_services
1680,1,monitoring
1680,1,reporting_tools
1681,0,4
1681,1,power_bi
1681,1,data_extraction
1681,1,tableau
1681,1,data_analytics
1681,1,excel
1681,1,data_analysis
1681,1,data_manipulation
1681,1,data_visualization
1682,0,4
1682,1,data_analysis
1682,1,data_analyst
1682,1,sql
1682,1,python
1682,1,interpersonal_skills
1682,1,problem_solving
1682,1,data_collection
1682,1,dashboards
1683,0,1
1683,1,data_management
1683,1,r
1683,1,product_management
1683,1,data_analysis
1683,1,business_operations
1683,1,advanced_excel
1683,1,html
1683,1,advanced_sql
1684,0,5
1684,1,computer_science
1684,1,data_analysis
1684,1,operating_systems
1684,1,data_modeling
1684,1,database_design
1684,1,database
1684,1,data_structures
1684,1,business_solutions
1685,0,2
1685,1,unix
1685,1,data_analysis
1685,1,change_management
1685,1,networking
1685,1,investment_banking
1685,1,asset_management
1685,1,analytics
1685,1,financial_services
1686,0,5
1686,1,minimum_4_years_experience_as_data_business_analyst
1687,0,4
1687,1,power_bi
1687,1,machine_learning
1687,1,statistics
1687,1,sql
1687,1,python
1687,1,r
1687,1,data_visualization
1687,1,model_building
1688,0,5
1688,1,pivot_table
1688,1,excel
1688,1,vlookup
1688,1,linux
1688,1,data_analysis
1688,1,ms_office
1688,1,communication
1688,1,unix
1689,0,0
1689,1,communication
1689,1,api
1689,1,pandas
1689,1,etl
1689,1,docker
1689,1,python_3
1689,1,pytest
1689,1,jira
1690,0,5
1690,1,excel
1690,1,recruitment
1690,1,powerpoint
1690,1,vendor_management
1690,1,engineering_services
1690,1,junior_executive
1690,1,workforce_management
1690,1,staffing
1691,0,4
1691,1,visualization
1691,1,tableau
1691,1,sql
1691,1,excel
1691,1,analytics
1691,1,data_quality
1691,1,r
1691,1,python
1692,0,4
1692,1,data_analyst
1692,1,business_intelligence
1692,1,sql
1692,1,excel
1692,1,r
1692,1,python
1692,1,data_analytics
1692,1,sas_sql
1693,0,7
1693,1,java
1693,1,business_intelligence
1693,1,docker
1693,1,scala
1693,1,data_engineer
1693,1,spark
1693,1,data_modeling
1693,1,data_architecture
1694,0,7
1694,1,databricks
1694,1,azure_data_lake_storage
1694,1,cassandra
1694,1,azure_data_factory
1694,1,azure_functions
1694,1,serverless_architecture
1694,1,object_-_oriented_/_object
1694,1,nosql_databases
1695,0,2
1695,1,bidding
1695,1,data_management
1695,1,analytical
1695,1,data_processing
1695,1,php
1695,1,google_adwords
1695,1,html
1695,1,data_quality
1696,0,1
1696,1,it_skills
1696,1,java
1696,1,python
1696,1,software_development
1696,1,data_science
1696,1,machine_learning
1696,1,big_data
1696,1,unix
1697,0,0
1697,1,computer_science
1697,1,activemq
1697,1,continuous_integration
1697,1,automation_testing
1697,1,scala
1697,1,architectural_design
1697,1,design_development
1697,1,database
1698,0,1
1698,1,it_skills
1698,1,java
1698,1,j2ee
1698,1,testing
1698,1,devops
1698,1,angularjs
1698,1,big_data
1698,1,computer_science
1699,0,2
1699,1,it_skills
1699,1,java
1699,1,python
1699,1,unix
1699,1,core_java
1699,1,linux
1699,1,db2
1699,1,coding
1700,0,1
1700,1,it_skills
1700,1,java
1700,1,python
1700,1,cloud
1700,1,big_data
1700,1,computer_science
1700,1,cloud_computing
1700,1,automation
1701,0,5
1701,1,daily_accounting
1701,1,scala
1701,1,agile
1701,1,programming
1701,1,olap
1701,1,business_intelligence
1701,1,troubleshooting
1701,1,unix_shell_scripting
1702,0,7
1702,1,core_java
1702,1,data_pipeline
1702,1,scala
1702,1,data_structures
1702,1,hadoop
1702,1,big_data
1702,1,spark
1702,1,object_oriented_programming
1703,0,1
1703,1,consulting
1703,1,agile
1703,1,data_processing
1703,1,project_delivery
1703,1,python
1703,1,it_skills
1703,1,data_science
1703,1,cloud
1704,0,6
1704,1,consulting
1704,1,agile
1704,1,data_processing
1704,1,project_delivery
1704,1,python
1704,1,communication
1704,1,api_frameworks
1704,1,etl_frameworks
1705,0,7
1705,1,impala
1705,1,hortonworks
1705,1,mapr
1705,1,azure
1705,1,cloud_data_warehouses
1705,1,sqls
1705,1,dataproc
1705,1,hive
1706,0,3
1706,1,data_entry
1706,1,excel
1706,1,data_processing
1706,1,data_entry_operation
1707,0,3
1707,1,excel
1707,1,associate_analyst
1707,1,accounting
1707,1,data_processing
1707,1,ups
1707,1,microsoft
1707,1,data_entry
1708,0,3
1708,1,excel
1708,1,data_science
1708,1,research_analyst
1708,1,machine_learning_engineer
1708,1,machine_learning
1708,1,it_skills
1708,1,lstm
1708,1,pandas
1709,0,4
1709,1,data_engineering
